4671
684	6	6	0	0	0
686	6	6	0	0	0
687	6	6	0	0	0
689	6	6	0	0	0
691	6	6	0	0	0
693	6	6	0	0	0
694	6	6	0	0	0
695	6	6	0	0	0
696	6	6	0	0	0
697	6	6	0	0	0
698	6	6	0	0	0
699	6	6	0	0	0
700	6	6	0	0	0
701	6	6	0	0	0
702	6	6	0	0	0
703	6	6	0	0	0
704	6	6	0	0	0
705	6	6	0	0	0
706	6	6	0	0	0
708	6	6	0	0	0
709	6	6	0	0	0
710	6	6	0	0	0
711	6	6	0	0	0
712	6	6	0	0	0
713	6	6	0	0	0
714	6	6	0	0	0
715	6	6	0	0	0
716	6	6	0	0	0
717	6	6	0	0	0
718	6	6	0	0	0
719	6	6	0	0	0
720	6	6	0	0	0
722	2	2	0	0	0
723	3	3	0	0	0
724	2	2	0	0	0
727	6	6	0	0	0
731	3	3	0	0	0
732	6	6	0	0	0
736	6	6	0	0	0
737	6	6	0	0	0
738	6	6	0	0	0
740	6	6	0	0	0
741	6	6	0	0	0
742	6	6	0	0	0
743	6	6	0	0	0
745	2	2	0	0	0
748	4	4	0	0	0
749	2	2	0	0	0
753	4	4	0	0	0
754	6	6	0	0	0
757	6	6	0	0	0
758	6	6	0	0	0
759	6	6	0	0	0
761	6	6	0	0	0
762	6	6	0	0	0
763	6	6	0	0	0
765	6	6	0	0	0
767	6	6	0	0	0
768	6	6	0	0	0
771	6	6	0	0	0
772	6	6	0	0	0
773	6	6	0	0	0
775	6	6	0	0	0
776	6	6	0	0	0
777	2	2	0	0	0
779	2	2	0	0	0
780	6	6	0	0	0
784	6	6	0	0	0
785	6	6	0	0	0
786	6	6	0	0	0
787	6	6	0	0	0
788	6	6	0	0	0
789	6	6	0	0	0
790	6	6	0	0	0
791	6	6	0	0	0
792	6	6	0	0	0
793	6	6	0	0	0
794	6	6	0	0	0
796	6	6	0	0	0
799	6	6	0	0	0
803	6	6	0	0	0
805	6	6	0	0	0
806	6	6	0	0	0
807	6	6	0	0	0
810	6	6	0	0	0
811	6	6	0	0	0
812	6	6	0	0	0
814	6	6	0	0	0
815	6	6	0	0	0
819	6	6	0	0	0
823	6	6	0	0	0
824	6	6	0	0	0
828	6	6	0	0	0
829	6	6	0	0	0
831	6	6	0	0	0
832	6	6	0	0	0
834	6	6	0	0	0
835	4	4	0	0	0
837	6	6	0	0	0
838	6	6	0	0	0
840	6	6	0	0	0
841	6	6	0	0	0
842	6	6	0	0	0
846	6	6	0	0	0
847	6	6	0	0	0
848	6	6	0	0	0
849	6	6	0	0	0
851	6	6	0	0	0
854	6	6	0	0	0
855	6	6	0	0	0
856	6	6	0	0	0
857	6	6	0	0	0
859	6	6	0	0	0
861	6	6	0	0	0
864	6	6	0	0	0
865	6	6	0	0	0
867	6	6	0	0	0
870	6	6	0	0	0
872	6	6	0	0	0
873	6	6	0	0	0
875	6	6	0	0	0
876	6	6	0	0	0
879	6	6	0	0	0
883	6	6	0	0	0
884	6	6	0	0	0
885	6	6	0	0	0
887	6	6	0	0	0
888	6	6	0	0	0
891	6	6	0	0	0
894	3	3	0	0	0
895	6	6	0	0	0
897	6	6	0	0	0
899	6	6	0	0	0
901	3	3	0	0	0
902	6	6	0	0	0
903	3	3	0	0	0
907	6	6	0	0	0
908	6	6	0	0	0
909	6	6	0	0	0
910	6	6	0	0	0
912	6	6	0	0	0
913	6	6	0	0	0
915	6	6	0	0	0
916	6	6	0	0	0
917	6	6	0	0	0
919	6	6	0	0	0
923	6	6	0	0	0
925	6	6	0	0	0
926	6	6	0	0	0
930	6	6	0	0	0
932	6	6	0	0	0
933	6	6	0	0	0
935	6	6	0	0	0
936	6	6	0	0	0
937	6	6	0	0	0
940	6	6	0	0	0
941	6	6	0	0	0
943	6	6	0	0	0
948	6	6	0	0	0
950	6	6	0	0	0
952	6	6	0	0	0
954	6	6	0	0	0
955	6	6	0	0	0
958	6	6	0	0	0
959	6	6	0	0	0
964	4	4	0	0	0
965	6	6	0	0	0
967	6	6	0	0	0
969	4	4	0	0	0
971	6	6	0	0	0
973	6	6	0	0	0
974	6	6	0	0	0
977	6	6	0	0	0
981	6	6	0	0	0
983	6	6	0	0	0
984	6	6	0	0	0
986	6	6	0	0	0
988	6	6	0	0	0
989	6	6	0	0	0
991	6	6	0	0	0
992	6	6	0	0	0
996	6	6	0	0	0
1000	6	6	0	0	0
1001	6	6	0	0	0
1005	6	6	0	0	0
1006	6	6	0	0	0
1008	2	2	0	0	0
1009	6	6	0	0	0
1011	6	6	0	0	0
1013	6	6	0	0	0
1014	2	2	0	0	0
1017	6	6	0	0	0
1019	6	6	0	0	0
1020	6	6	0	0	0
1021	6	6	0	0	0
1025	6	6	0	0	0
1026	6	6	0	0	0
1028	6	6	0	0	0
1029	6	6	0	0	0
1031	6	6	0	0	0
1032	6	6	0	0	0
1033	6	6	0	0	0
1036	6	6	0	0	0
1042	6	6	0	0	0
1044	6	6	0	0	0
1045	6	6	0	0	0
1046	6	6	0	0	0
1047	6	6	0	0	0
1050	6	6	0	0	0
1055	6	6	0	0	0
